$submission->id, $submission->user->username, $submission->created_at, $start_judging_time,  $judge_run_time, $seconds_to_submit, $total_pending_time
12988, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 01:25:04, 2024-01-11 01:25:41, 83833, 2404, 37
12989, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:25:07, 2024-01-11 01:25:41, 135396, 2407, 34
12990, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:25:09, 2024-01-11 01:25:41, 4063, 2409, 32
12991, thi_cuoiky-O110-23520305-S2JUI, 2024-01-11 01:25:11, 2024-01-11 01:25:42, 80846, 2411, 31
12992, thi_cuoiky-O110-23520243-I6XBV, 2024-01-11 01:25:14, 2024-01-11 01:25:46, 3541, 2414, 32
12993, thi_cuoiky-O112-23521574-MDSBT, 2024-01-11 01:25:14, 2024-01-11 01:25:44, 75342, 2414, 30
12994, thi_cuoiky-O110-23521779-63O2P, 2024-01-11 01:25:20, 2024-01-11 01:25:47, 26658, 2420, 27
12995, thi_cuoiky-O11-22521611-PQ5QD, 2024-01-11 01:25:21, 2024-01-11 01:25:50, 166351, 2421, 29
12996, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:25:23, 2024-01-11 01:25:51, 26439, 2423, 28
12997, thi_cuoiky-O112-23520434-7KZQ7, 2024-01-11 01:25:25, 2024-01-11 01:26:09, 28674, 2425, 44
12998, thi_cuoiky-O112-23520549-6O83W, 2024-01-11 01:25:30, 2024-01-11 01:26:13, 28869, 2430, 43
12999, thi_cuoiky-O110-23520682-J5MK5, 2024-01-11 01:25:30, 2024-01-11 01:26:10, 77532, 2430, 40
13000, thi_cuoiky-O110-23521064-NE0JR, 2024-01-11 01:25:33, 2024-01-11 01:26:14, 78021, 2433, 41
13001, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:25:36, 2024-01-11 01:26:18, 3717, 2436, 42
13002, thi_cuoiky-O112-23520167-NRQ3N, 2024-01-11 01:25:36, 2024-01-11 01:26:16, 76158, 2436, 40
13003, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:25:41, 2024-01-11 01:26:23, 3414, 2441, 42
13004, thi_cuoiky-O112-23521220-XNYTN, 2024-01-11 01:25:46, 2024-01-11 01:26:24, 133774, 2446, 38
13005, thi_cuoiky-O110-23520455-HEH8J, 2024-01-11 01:25:53, 2024-01-11 01:26:27, 28262, 2453, 34
13006, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:25:56, 2024-01-11 01:26:43, 82601, 2456, 47
13007, thi_cuoiky-O11-23520442-C21O2, 2024-01-11 01:25:57, 2024-01-11 01:26:47, 135826, 2457, 50
13008, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 01:26:00, 2024-01-11 01:26:47, 87569, 2460, 47
13009, thi_cuoiky-O110-23520962-RRQFE, 2024-01-11 01:26:08, 2024-01-11 01:26:55, 138566, 2468, 47
13010, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:26:15, 2024-01-11 01:26:56, 84819, 2475, 41
13011, thi_cuoiky-O112-23521011-QNLX5, 2024-01-11 01:26:26, 2024-01-11 01:26:56, 85080, 2486, 30
13012, thi_cuoiky-O11-23520566-8JXGX, 2024-01-11 01:26:28, 2024-01-11 01:26:59, 143829, 2488, 31
13013, thi_cuoiky-O110-23521792-K535K, 2024-01-11 01:26:29, 2024-01-11 01:26:59, 31159, 2489, 30
13014, thi_cuoiky-O112-23521767-FPI3N, 2024-01-11 01:26:29, 2024-01-11 01:26:59, 29758, 2489, 30
13015, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 01:26:31, 2024-01-11 01:27:00, 170479, 2491, 29
13016, thi_cuoiky-O11-23520526-3M4BH, 2024-01-11 01:26:48, 2024-01-11 01:27:03, 163936, 2508, 15
13017, thi_cuoiky-O11-23521123-9JEHM, 2024-01-11 01:26:54, 2024-01-11 01:27:07, 34408, 2514, 13
13018, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 01:26:55, 2024-01-11 01:27:14, 86595, 2515, 19
13019, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:26:56, 2024-01-11 01:27:19, 138876, 2516, 23
13020, thi_cuoiky-O110-23521483-XN81F, 2024-01-11 01:26:58, 2024-01-11 01:27:31, 83316, 2518, 33
13021, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:26:58, 2024-01-11 01:27:31, 140146, 2518, 33
13022, thi_cuoiky-O11-23520158-26N31, 2024-01-11 01:26:59, 2024-01-11 01:27:32, 90013, 2519, 33
13023, thi_cuoiky-O112-23520311-E9D4O, 2024-01-11 01:27:00, 2024-01-11 01:27:33, 30973, 2520, 33
13024, thi_cuoiky-O110-23520043-TFR1V, 2024-01-11 01:27:00, 2024-01-11 01:27:32, 44446, 2520, 32
13025, thi_cuoiky-O112-23520175-ITNF6, 2024-01-11 01:27:01, 2024-01-11 01:27:42, 159999, 2521, 41
13026, thi_cuoiky-O11-23520070-X0IH7, 2024-01-11 01:27:07, 2024-01-11 01:27:52, 125747, 2527, 45
13027, thi_cuoiky-O110-23520867-7MSIS, 2024-01-11 01:27:09, 2024-01-11 01:27:57, 3673, 2529, 48
13028, thi_cuoiky-O112-17520375-MDVB0, 2024-01-11 01:27:13, 2024-01-11 01:28:02, 89817, 2533, 49
13029, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 01:27:18, 2024-01-11 01:28:02, 160359, 2538, 44
13030, thi_cuoiky-O112-23520210-4KIRA, 2024-01-11 01:27:20, 2024-01-11 01:28:04, 144320, 2540, 44
13031, thi_cuoiky-O112-23521553-QJ4WN, 2024-01-11 01:27:23, 2024-01-11 01:28:08, 131102, 2543, 45
13032, thi_cuoiky-O112-23520419-2U4QZ, 2024-01-11 01:27:30, 2024-01-11 01:28:15, 134071, 2550, 45
13033, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 01:27:31, 2024-01-11 01:28:21, 129146, 2551, 50
13034, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:27:31, 2024-01-11 01:28:18, 79561, 2551, 47
13035, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:27:33, 2024-01-11 01:28:23, 29213, 2553, 50
13036, thi_cuoiky-O112-23520320-C6FE0, 2024-01-11 01:27:34, 2024-01-11 01:28:39, 28580, 2554, 65
13037, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 01:27:35, 2024-01-11 01:28:41, 75313, 2555, 66
13038, thi_cuoiky-O11-23520744-EVXEC, 2024-01-11 01:27:36, 2024-01-11 01:28:42, 12430, 2556, 66
13039, thi_cuoiky-O11-23520267-9FRCF, 2024-01-11 01:27:39, 2024-01-11 01:28:55, 29064, 2559, 76
13040, thi_cuoiky-O11-22521469-18P28, 2024-01-11 01:27:39, 2024-01-11 01:28:54, 75807, 2559, 75
13041, thi_cuoiky-O110-23521224-X71U7, 2024-01-11 01:27:41, 2024-01-11 01:28:55, 81513, 2561, 74
13042, thi_cuoiky-O112-23520155-57HHB, 2024-01-11 01:27:52, 2024-01-11 01:29:06, 27898, 2572, 74
13043, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:27:52, 2024-01-11 01:29:05, 27608, 2572, 73
13044, thi_cuoiky-O112-23521574-MDSBT, 2024-01-11 01:27:53, 2024-01-11 01:29:08, 75334, 2573, 75
13045, thi_cuoiky-O110-23520474-85UWG, 2024-01-11 01:27:54, 2024-01-11 01:29:17, 80941, 2574, 83
13046, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:27:57, 2024-01-11 01:29:27, 3919, 2577, 90
13047, thi_cuoiky-O110-23521363-KZ1JO, 2024-01-11 01:28:01, 2024-01-11 01:29:34, 10621, 2581, 93
13048, thi_cuoiky-O112-23521127-G4CY4, 2024-01-11 01:28:01, 2024-01-11 01:29:29, 149684, 2581, 88
13049, thi_cuoiky-O112-23521113-HG0Y6, 2024-01-11 01:28:03, 2024-01-11 01:29:35, 3775, 2583, 92
13050, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:28:08, 2024-01-11 01:29:37, 126080, 2588, 89
13051, thi_cuoiky-O112-21522495-RVZ4Z, 2024-01-11 01:28:09, 2024-01-11 01:29:38, 3629, 2589, 89
13052, thi_cuoiky-O11-15520755-9TYXX, 2024-01-11 01:28:11, 2024-01-11 01:29:38, 72578, 2591, 87
13053, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 01:28:15, 2024-01-11 01:29:41, 73651, 2595, 86
13054, thi_cuoiky-O110-23521847-NGRGC, 2024-01-11 01:28:15, 2024-01-11 01:29:41, 3353, 2595, 86
13055, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:28:22, 2024-01-11 01:29:44, 4127, 2602, 82
13056, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:28:22, 2024-01-11 01:29:43, 72403, 2602, 81
13057, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:28:23, 2024-01-11 01:29:49, 77388, 2603, 86
13058, thi_cuoiky-O110-23521019-WZS24, 2024-01-11 01:28:27, 2024-01-11 01:29:49, 3388, 2607, 82
13059, thi_cuoiky-O11-23520666-LPBLB, 2024-01-11 01:28:28, 2024-01-11 01:29:50, 73654, 2608, 82
13060, thi_cuoiky-O11-23520878-EI3I2, 2024-01-11 01:28:31, 2024-01-11 01:29:51, 74779, 2611, 80
13061, thi_cuoiky-O112-23521010-4I8IW, 2024-01-11 01:28:38, 2024-01-11 01:29:52, 120427, 2618, 74
13062, thi_cuoiky-O11-23520289-W6OLC, 2024-01-11 01:28:42, 2024-01-11 01:29:57, 3566, 2622, 75
13063, thi_cuoiky-O11-23520873-8UZT4, 2024-01-11 01:28:42, 2024-01-11 01:29:53, 135568, 2622, 71
13064, thi_cuoiky-O110-23521064-NE0JR, 2024-01-11 01:28:47, 2024-01-11 01:30:01, 73778, 2627, 74
13065, thi_cuoiky-O112-23521063-9N30C, 2024-01-11 01:28:49, 2024-01-11 01:30:02, 27139, 2629, 73
13066, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:28:50, 2024-01-11 01:30:14, 3720, 2630, 84
13067, thi_cuoiky-O112-23521683-ZSC2M, 2024-01-11 01:28:53, 2024-01-11 01:30:21, 80740, 2633, 88
13068, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:28:54, 2024-01-11 01:30:21, 124802, 2634, 87
13069, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:28:55, 2024-01-11 01:30:22, 27403, 2635, 87
13070, thi_cuoiky-O11-23520986-LWMF5, 2024-01-11 01:28:56, 2024-01-11 01:30:22, 78827, 2636, 86
13071, thi_cuoiky-O110-23520826-YUEJC, 2024-01-11 01:28:57, 2024-01-11 01:30:26, 3349, 2637, 89
13072, thi_cuoiky-O110-23520819-FLDWP, 2024-01-11 01:29:06, 2024-01-11 01:30:30, 133558, 2646, 84
13073, thi_cuoiky-O112-23521658-LS9TL, 2024-01-11 01:29:08, 2024-01-11 01:30:33, 25731, 2648, 85
13074, thi_cuoiky-O110-23521777-79NS2, 2024-01-11 01:29:09, 2024-01-11 01:30:33, 76975, 2649, 84
13075, thi_cuoiky-O112-23521341-L4RKE, 2024-01-11 01:29:10, 2024-01-11 01:30:33, 129397, 2650, 83
13076, thi_cuoiky-O112-23520595-CX5R3, 2024-01-11 01:29:17, 2024-01-11 01:30:34, 26773, 2657, 77
13077, thi_cuoiky-O112-23520772-62GF3, 2024-01-11 01:29:30, 2024-01-11 01:30:43, 27667, 2670, 73
13078, thi_cuoiky-O110-23520292-L34ZJ, 2024-01-11 01:29:34, 2024-01-11 01:30:44, 159547, 2674, 70
13079, thi_cuoiky-O110-23521262-BYG58, 2024-01-11 01:29:40, 2024-01-11 01:30:53, 165238, 2680, 73
13080, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:29:44, 2024-01-11 01:30:55, 76542, 2684, 71
13081, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:29:44, 2024-01-11 01:30:54, 31970, 2684, 70
13082, thi_cuoiky-O112-23521341-L4RKE, 2024-01-11 01:29:48, 2024-01-11 01:30:57, 30497, 2688, 69
13083, thi_cuoiky-O112-23521515-6I6FJ, 2024-01-11 01:29:52, 2024-01-11 01:31:01, 134662, 2692, 69
13084, thi_cuoiky-O11-23520666-LPBLB, 2024-01-11 01:29:52, 2024-01-11 01:30:59, 167192, 2692, 67
13085, thi_cuoiky-O110-23521320-9WQ08, 2024-01-11 01:30:01, 2024-01-11 01:31:04, 134393, 2701, 63
13086, thi_cuoiky-O112-23520642-CCVIE, 2024-01-11 01:30:02, 2024-01-11 01:31:06, 28077, 2702, 64
13087, thi_cuoiky-O11-23521067-U211F, 2024-01-11 01:30:05, 2024-01-11 01:31:06, 143187, 2705, 61
13088, thi_cuoiky-O11-23520526-3M4BH, 2024-01-11 01:30:06, 2024-01-11 01:31:11, 168165, 2706, 65
13089, thi_cuoiky-O112-23521392-E4XJ7, 2024-01-11 01:30:13, 2024-01-11 01:31:15, 83429, 2713, 62
13090, thi_cuoiky-O112-23520076-PXGUN, 2024-01-11 01:30:20, 2024-01-11 01:31:30, 8354, 2720, 70
13091, thi_cuoiky-O11-23520267-9FRCF, 2024-01-11 01:30:20, 2024-01-11 01:31:27, 28915, 2720, 67
13092, thi_cuoiky-O112-23521136-CKR4R, 2024-01-11 01:30:22, 2024-01-11 01:31:38, 139818, 2722, 76
13093, thi_cuoiky-O110-23520043-TFR1V, 2024-01-11 01:30:26, 2024-01-11 01:31:40, 28921, 2726, 74
13094, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:30:33, 2024-01-11 01:31:44, 4126, 2733, 71
13095, thi_cuoiky-O11-23520571-VPZ9D, 2024-01-11 01:30:35, 2024-01-11 01:31:46, 144103, 2735, 71
13096, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:30:37, 2024-01-11 01:31:46, 156156, 2737, 69
13097, thi_cuoiky-O112-23520320-C6FE0, 2024-01-11 01:30:44, 2024-01-11 01:31:49, 29179, 2744, 65
13098, thi_cuoiky-O110-23521779-63O2P, 2024-01-11 01:30:45, 2024-01-11 01:31:53, 81337, 2745, 68
13099, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:30:46, 2024-01-11 01:31:55, 3757, 2746, 69
13100, thi_cuoiky-O11-20520738-P1BVV, 2024-01-11 01:30:53, 2024-01-11 01:31:57, 133026, 2753, 64
13101, thi_cuoiky-O112-23521113-HG0Y6, 2024-01-11 01:30:56, 2024-01-11 01:31:59, 3557, 2756, 63
13102, thi_cuoiky-O112-23521709-KVAUS, 2024-01-11 01:30:57, 2024-01-11 01:32:03, 175081, 2757, 66
13103, thi_cuoiky-O11-23520618-ELW21, 2024-01-11 01:30:59, 2024-01-11 01:32:04, 168073, 2759, 65
13104, thi_cuoiky-O110-23520867-7MSIS, 2024-01-11 01:31:01, 2024-01-11 01:32:04, 82636, 2761, 63
13105, thi_cuoiky-O11-23520566-8JXGX, 2024-01-11 01:31:05, 2024-01-11 01:32:13, 35831, 2765, 68
13106, thi_cuoiky-O11-23520199-51GDB, 2024-01-11 01:31:05, 2024-01-11 01:32:11, 143939, 2765, 66
13107, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:31:12, 2024-01-11 01:32:21, 81935, 2772, 69
13108, thi_cuoiky-O11-22521611-PQ5QD, 2024-01-11 01:31:13, 2024-01-11 01:32:40, 150305, 2773, 87
13109, thi_cuoiky-O110-23521601-4SUS8, 2024-01-11 01:31:13, 2024-01-11 01:32:30, 151260, 2773, 77
13110, thi_cuoiky-O11-23520070-X0IH7, 2024-01-11 01:31:20, 2024-01-11 01:32:43, 140000, 2780, 83
13111, thi_cuoiky-O110-23520235-87BFO, 2024-01-11 01:31:21, 2024-01-11 01:32:47, 149991, 2781, 86
13112, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:31:24, 2024-01-11 01:32:52, 172859, 2784, 88
13113, thi_cuoiky-O110-23520508-FTNGH, 2024-01-11 01:31:26, 2024-01-11 01:33:15, 3432, 2786, 109
13114, thi_cuoiky-O11-22520234-J86PY, 2024-01-11 01:31:30, 2024-01-11 01:33:21, 145076, 2790, 111
13115, thi_cuoiky-O11-23520845-IC7WD, 2024-01-11 01:31:30, 2024-01-11 01:33:17, 145951, 2790, 107
13116, thi_cuoiky-O112-23521159-TSXT9, 2024-01-11 01:31:30, 2024-01-11 01:33:19, 89918, 2790, 109
13117, thi_cuoiky-O110-23520466-DOG7L, 2024-01-11 01:31:40, 2024-01-11 01:33:26, 86865, 2800, 106
13118, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:31:44, 2024-01-11 01:33:28, 3750, 2804, 104
13119, thi_cuoiky-O112-23520340-8F5DS, 2024-01-11 01:31:47, 2024-01-11 01:33:31, 164495, 2807, 104
13120, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:31:49, 2024-01-11 01:33:34, 4262, 2809, 105
13121, thi_cuoiky-O112-23521795-21NDE, 2024-01-11 01:31:54, 2024-01-11 01:33:41, 136327, 2814, 107
13122, thi_cuoiky-O112-23521032-A9GAT, 2024-01-11 01:32:02, 2024-01-11 01:33:43, 145266, 2822, 101
13123, thi_cuoiky-O110-23520384-811FF, 2024-01-11 01:32:09, 2024-01-11 01:33:43, 138177, 2829, 94
13124, thi_cuoiky-O11-23520878-EI3I2, 2024-01-11 01:32:10, 2024-01-11 01:33:48, 84692, 2830, 98
13125, thi_cuoiky-O112-23520461-LKS7O, 2024-01-11 01:32:13, 2024-01-11 01:34:02, 161931, 2833, 109
13126, thi_cuoiky-O11-23520701-P7KJN, 2024-01-11 01:32:16, 2024-01-11 01:34:03, 165694, 2836, 107
13127, thi_cuoiky-O11-23520744-EVXEC, 2024-01-11 01:32:20, 2024-01-11 01:34:03, 92705, 2840, 103
13128, thi_cuoiky-O110-23520917-L8C72, 2024-01-11 01:32:31, 2024-01-11 01:34:26, 128080, 2851, 115
13129, thi_cuoiky-O112-23521683-ZSC2M, 2024-01-11 01:32:31, 2024-01-11 01:34:15, 82626, 2851, 104
13130, thi_cuoiky-O110-23520657-EJIT7, 2024-01-11 01:32:40, 2024-01-11 01:34:35, 32181, 2860, 115
13131, thi_cuoiky-O110-23520349-0UFHA, 2024-01-11 01:32:43, 2024-01-11 01:34:50, 75074, 2863, 127
13132, thi_cuoiky-O110-23520754-TUV7G, 2024-01-11 01:32:47, 2024-01-11 01:34:53, 156289, 2867, 126
13133, thi_cuoiky-O112-23520340-8F5DS, 2024-01-11 01:32:54, 2024-01-11 01:34:54, 30549, 2874, 120
13134, thi_cuoiky-O112-23521220-XNYTN, 2024-01-11 01:33:05, 2024-01-11 01:34:59, 126465, 2885, 114
13135, thi_cuoiky-O112-23520189-ESBL7, 2024-01-11 01:33:07, 2024-01-11 01:35:03, 76390, 2887, 116
13136, thi_cuoiky-O112-23520030-99LHF, 2024-01-11 01:33:12, 2024-01-11 01:35:05, 127509, 2892, 113
13137, thi_cuoiky-O11-23520055-KBMND, 2024-01-11 01:33:14, 2024-01-11 01:35:08, 76459, 2894, 114
13138, thi_cuoiky-O11-23521143-E3XEW, 2024-01-11 01:33:16, 2024-01-11 01:35:12, 154931, 2896, 116
13139, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:33:22, 2024-01-11 01:35:16, 105054, 2902, 114
13140, thi_cuoiky-O110-23520082-0GCAZ, 2024-01-11 01:33:25, 2024-01-11 01:35:18, 3804, 2905, 113
13141, thi_cuoiky-O110-23520508-FTNGH, 2024-01-11 01:33:25, 2024-01-11 01:35:18, 27661, 2905, 113
13142, thi_cuoiky-O112-23520950-8TS6P, 2024-01-11 01:33:27, 2024-01-11 01:35:27, 75170, 2907, 120
13143, thi_cuoiky-O110-23521293-O145K, 2024-01-11 01:33:27, 2024-01-11 01:35:41, 122813, 2907, 134
13144, thi_cuoiky-O112-23520802-ZP7FN, 2024-01-11 01:33:42, 2024-01-11 01:35:43, 128741, 2922, 121
13145, thi_cuoiky-O110-23521189-P8TJZ, 2024-01-11 01:33:50, 2024-01-11 01:35:48, 125981, 2930, 118
13146, thi_cuoiky-O11-23520553-6UDY8, 2024-01-11 01:33:54, 2024-01-11 01:35:49, 124802, 2934, 115
13147, thi_cuoiky-O11-23520566-8JXGX, 2024-01-11 01:33:57, 2024-01-11 01:35:50, 124820, 2937, 113
13148, thi_cuoiky-O11-19520631-TK9BE, 2024-01-11 01:34:02, 2024-01-11 01:36:02, 155878, 2942, 120
13149, thi_cuoiky-O112-23521676-CH9B6, 2024-01-11 01:34:02, 2024-01-11 01:35:50, 161577, 2942, 108
13150, thi_cuoiky-O110-23520374-P4N7E, 2024-01-11 01:34:15, 2024-01-11 01:36:06, 68710, 2955, 111
13151, thi_cuoiky-O112-23521113-HG0Y6, 2024-01-11 01:34:19, 2024-01-11 01:36:09, 3385, 2959, 110
13152, thi_cuoiky-O110-23520153-CS68C, 2024-01-11 01:34:26, 2024-01-11 01:36:13, 120929, 2966, 107
13153, thi_cuoiky-O11-23520322-5S0NP, 2024-01-11 01:34:29, 2024-01-11 01:36:15, 159692, 2969, 106
13154, thi_cuoiky-O112-23520613-NRPYX, 2024-01-11 01:34:33, 2024-01-11 01:36:25, 70997, 2973, 112
13155, thi_cuoiky-O112-23520409-6M6F9, 2024-01-11 01:34:33, 2024-01-11 01:36:17, 3596, 2973, 104
13156, thi_cuoiky-O112-23521214-FUBCR, 2024-01-11 01:34:33, 2024-01-11 01:36:21, 25889, 2973, 108
13157, thi_cuoiky-O112-23520155-57HHB, 2024-01-11 01:34:34, 2024-01-11 01:36:38, 73737, 2974, 124
13158, thi_cuoiky-O110-23520292-L34ZJ, 2024-01-11 01:34:34, 2024-01-11 01:36:26, 155304, 2974, 112
13159, thi_cuoiky-O112-23521392-E4XJ7, 2024-01-11 01:34:37, 2024-01-11 01:36:44, 77741, 2977, 127
13160, thi_cuoiky-O112-23521805-N1C7L, 2024-01-11 01:34:39, 2024-01-11 01:36:44, 165496, 2979, 125
13161, thi_cuoiky-O112-23520757-JKBD4, 2024-01-11 01:34:40, 2024-01-11 01:36:48, 26103, 2980, 128
13162, thi_cuoiky-O110-23520947-YHJE0, 2024-01-11 01:34:41, 2024-01-11 01:36:49, 75160, 2981, 128
13163, thi_cuoiky-O110-23521262-BYG58, 2024-01-11 01:34:43, 2024-01-11 01:37:09, 158478, 2983, 146
13164, thi_cuoiky-O11-22520419-YCAJN, 2024-01-11 01:34:43, 2024-01-11 01:37:04, 3577, 2983, 141
13165, thi_cuoiky-O110-23521811-BSM9I, 2024-01-11 01:34:48, 2024-01-11 01:37:10, 127046, 2988, 142
13166, thi_cuoiky-O112-23520827-1T05E, 2024-01-11 01:34:49, 2024-01-11 01:37:13, 4446, 2989, 144
13167, thi_cuoiky-O11-22521469-18P28, 2024-01-11 01:34:51, 2024-01-11 01:37:18, 76002, 2991, 147
13168, thi_cuoiky-O11-23520873-8UZT4, 2024-01-11 01:34:52, 2024-01-11 01:37:19, 136223, 2992, 147
13169, thi_cuoiky-O110-23521792-K535K, 2024-01-11 01:34:58, 2024-01-11 01:37:20, 27373, 2998, 142
13170, thi_cuoiky-O112-23521010-4I8IW, 2024-01-11 01:35:00, 2024-01-11 01:37:33, 127286, 3000, 153
13171, thi_cuoiky-O11-23521106-BVWRR, 2024-01-11 01:35:05, 2024-01-11 01:37:37, 163868, 3005, 152
13172, thi_cuoiky-O110-23521738-E14W8, 2024-01-11 01:35:07, 2024-01-11 01:37:45, 75684, 3007, 158
13173, thi_cuoiky-O112-23520616-D7DYW, 2024-01-11 01:35:15, 2024-01-11 01:37:48, 126706, 3015, 153
13174, thi_cuoiky-O110-23521641-2U084, 2024-01-11 01:35:18, 2024-01-11 01:37:57, 135392, 3018, 159
13175, thi_cuoiky-O110-23521483-XN81F, 2024-01-11 01:35:18, 2024-01-11 01:37:52, 76783, 3018, 154
13176, thi_cuoiky-O110-23520207-8Z75O, 2024-01-11 01:35:18, 2024-01-11 01:37:53, 137925, 3018, 155
13177, thi_cuoiky-O110-23521020-NFRCI, 2024-01-11 01:35:18, 2024-01-11 01:37:56, 82031, 3018, 158
13178, thi_cuoiky-O110-23520557-MWXMV, 2024-01-11 01:35:20, 2024-01-11 01:37:59, 78653, 3020, 159
13179, thi_cuoiky-O112-23521548-14A05, 2024-01-11 01:35:27, 2024-01-11 01:37:59, 165392, 3027, 152
13180, thi_cuoiky-O112-23521341-L4RKE, 2024-01-11 01:35:30, 2024-01-11 01:38:03, 32239, 3030, 153
13181, thi_cuoiky-O110-23521626-UU06K, 2024-01-11 01:35:55, 2024-01-11 01:38:07, 140982, 3055, 132
13182, thi_cuoiky-O11-19521999-0BVPM, 2024-01-11 01:36:14, 2024-01-11 01:38:18, 2241, 3074, 124
13183, thi_cuoiky-O110-23521766-RKU1F, 2024-01-11 01:36:31, 2024-01-11 01:38:24, 30824, 3091, 113
13184, thi_cuoiky-O11-23520199-51GDB, 2024-01-11 01:36:33, 2024-01-11 01:38:35, 138121, 3093, 122
13185, thi_cuoiky-O11-23521067-U211F, 2024-01-11 01:36:34, 2024-01-11 01:38:36, 146138, 3094, 122
13186, thi_cuoiky-O110-23521116-LA7UY, 2024-01-11 01:36:38, 2024-01-11 01:38:37, 80719, 3098, 119
13187, thi_cuoiky-O110-23521293-O145K, 2024-01-11 01:36:40, 2024-01-11 01:38:39, 89315, 3100, 119
13188, thi_cuoiky-O110-23520305-S2JUI, 2024-01-11 01:36:44, 2024-01-11 01:39:01, 140121, 3104, 137
13189, thi_cuoiky-O11-23521101-R40A2, 2024-01-11 01:36:44, 2024-01-11 01:38:59, 27992, 3104, 135
13190, thi_cuoiky-O110-23521589-ZTTU0, 2024-01-11 01:37:04, 2024-01-11 01:39:02, 83212, 3124, 118
13191, thi_cuoiky-O11-23520559-5U0BZ, 2024-01-11 01:37:05, 2024-01-11 01:39:04, 136128, 3125, 119
13192, thi_cuoiky-O112-23521220-XNYTN, 2024-01-11 01:37:08, 2024-01-11 01:39:10, 135171, 3128, 122
13193, thi_cuoiky-O110-23520918-85ZXH, 2024-01-11 01:37:10, 2024-01-11 01:39:17, 7991, 3130, 127
13194, thi_cuoiky-O11-23520878-EI3I2, 2024-01-11 01:37:11, 2024-01-11 01:39:22, 82590, 3131, 131
13195, thi_cuoiky-O112-23520167-NRQ3N, 2024-01-11 01:37:24, 2024-01-11 01:39:22, 169648, 3144, 118
13196, thi_cuoiky-O11-23521054-YL5ZI, 2024-01-11 01:37:25, 2024-01-11 01:39:22, 172345, 3145, 117
13197, thi_cuoiky-O110-23520790-Z91LF, 2024-01-11 01:37:33, 2024-01-11 01:39:30, 138140, 3153, 117
13198, thi_cuoiky-O110-23521443-7CSQR, 2024-01-11 01:37:34, 2024-01-11 01:39:31, 4859, 3154, 117
13199, thi_cuoiky-O11-22521611-PQ5QD, 2024-01-11 01:37:37, 2024-01-11 01:39:36, 148561, 3157, 119
13200, thi_cuoiky-O110-23520410-L0Y7X, 2024-01-11 01:37:38, 2024-01-11 01:39:41, 170973, 3158, 123
13201, thi_cuoiky-O11-23520442-C21O2, 2024-01-11 01:37:38, 2024-01-11 01:39:38, 131812, 3158, 120
13202, thi_cuoiky-O11-22521602-170EV, 2024-01-11 01:37:40, 2024-01-11 01:39:48, 151813, 3160, 128
13203, thi_cuoiky-O11-23520801-CIJJN, 2024-01-11 01:37:44, 2024-01-11 01:40:01, 83111, 3164, 137
13204, thi_cuoiky-O112-23521034-PLHJF, 2024-01-11 01:37:48, 2024-01-11 01:40:03, 83259, 3168, 135
13205, thi_cuoiky-O112-23521683-ZSC2M, 2024-01-11 01:37:59, 2024-01-11 01:40:11, 82452, 3179, 132
